run_key,experiment,dataset_name,seed,setting_id,setting_name,model_name,label_noise,missing_rate,imbalance_level,corruption_order,noise_type,imputation_strategy,train_rows_after_corruption,test_rows,fit_eval_seconds,accuracy,balanced_accuracy,macro_f1,weighted_f1,mcc,minority_recall,auroc,auprc
imp__tic_tac_toe__seed2__missing_only__mean__HistGradientBoosting,imputation_ablation,tic_tac_toe,2,2,missing_only,HistGradientBoosting,0.0,0.2,natural,noise_then_imbalance,symmetric,mean,718,240,0.2749,0.8083333333333333,0.7626429284015042,0.7753174861608596,0.801873711060458,0.5622233485104028,0.6144578313253012,0.8510475021103523,0.9019064913648772
imp__tic_tac_toe__seed2__noise_missing__mean__LogisticRegression,imputation_ablation,tic_tac_toe,2,4,noise_missing,LogisticRegression,0.2,0.2,natural,noise_then_imbalance,symmetric,mean,718,240,0.0324,0.6291666666666667,0.5092855498426828,0.4717970276218502,0.5606928542578534,0.0284205797561721,0.1204819277108433,0.5839152789501956,0.6915425890017945
imp__tic_tac_toe__seed2__noise_missing__mean__KNN,imputation_ablation,tic_tac_toe,2,4,noise_missing,KNN,0.2,0.2,natural,noise_then_imbalance,symmetric,mean,718,240,0.0494,0.6666666666666666,0.6089325454684982,0.6121212121212121,0.656969696969697,0.2310021740474394,0.4216867469879518,0.6795334203054255,0.7637511752478661
imp__tic_tac_toe__seed2__noise_missing__mean__RandomForest,imputation_ablation,tic_tac_toe,2,4,noise_missing,RandomForest,0.2,0.2,natural,noise_then_imbalance,symmetric,mean,718,240,0.449,0.7791666666666667,0.7318317857416929,0.7420872280459863,0.7722397385726933,0.4939070856336938,0.5783132530120482,0.8146727035530659,0.8812873607292804
imp__tic_tac_toe__seed2__noise_missing__mean__HistGradientBoosting,imputation_ablation,tic_tac_toe,2,4,noise_missing,HistGradientBoosting,0.2,0.2,natural,noise_then_imbalance,symmetric,mean,718,240,0.2883,0.7333333333333333,0.6996393216176809,0.7018402049848591,0.7317183011103346,0.4041461722303803,0.5903614457831325,0.7892717366280408,0.8771505368871078
imp__tic_tac_toe__seed2__missing_imbalance__mean__LogisticRegression,imputation_ablation,tic_tac_toe,2,6,missing_imbalance,LogisticRegression,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,586,240,0.0341,0.6541666666666667,0.5,0.3954659949622166,0.5174013434089001,0.0,0.0,0.5476172204742538,0.6796139962176975
imp__tic_tac_toe__seed2__missing_imbalance__mean__KNN,imputation_ablation,tic_tac_toe,2,6,missing_imbalance,KNN,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,586,240,0.0511,0.6916666666666667,0.5598956334893715,0.5182291666666666,0.6073567708333333,0.2517267831386071,0.1325301204819277,0.6864783976671016,0.762731140748532
imp__tic_tac_toe__seed2__missing_imbalance__mean__RandomForest,imputation_ablation,tic_tac_toe,2,6,missing_imbalance,RandomForest,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,586,240,0.4522,0.7333333333333333,0.6172972143350473,0.6072013093289689,0.6758319694489908,0.3948888411674301,0.2409638554216867,0.8385772388918732,0.9001305067287374
imp__tic_tac_toe__seed2__missing_imbalance__mean__HistGradientBoosting,imputation_ablation,tic_tac_toe,2,6,missing_imbalance,HistGradientBoosting,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,586,240,0.2354,0.7583333333333333,0.6619599416775381,0.6703296703296704,0.7228479853479854,0.4473880061587679,0.3493975903614458,0.8510475021103522,0.9062840291753812
imp__tic_tac_toe__seed2__all_three__mean__LogisticRegression,imputation_ablation,tic_tac_toe,2,7,all_three,LogisticRegression,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean,526,240,0.0342,0.6541666666666667,0.5,0.3954659949622166,0.5174013434089001,0.0,0.0,0.6642621441178728,0.7780784298579682
imp__tic_tac_toe__seed2__all_three__mean__KNN,imputation_ablation,tic_tac_toe,2,7,all_three,KNN,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean,526,240,0.0487,0.6791666666666667,0.547502110352237,0.5025705902936664,0.5939559724727015,0.1928028879793862,0.1204819277108433,0.6290384467807537,0.7243489915142916
imp__tic_tac_toe__seed2__all_three__mean__RandomForest,imputation_ablation,tic_tac_toe,2,7,all_three,RandomForest,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean,526,240,0.4534,0.6791666666666667,0.550341493361983,0.5100612423447068,0.598811606882473,0.1919821991302328,0.1325301204819277,0.7092702018264141,0.8219360526100286
imp__tic_tac_toe__seed2__all_three__mean__HistGradientBoosting,imputation_ablation,tic_tac_toe,2,7,all_three,HistGradientBoosting,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean,526,240,0.2225,0.7,0.5974982733481697,0.5907540735126942,0.6559492231906024,0.2693231280856265,0.2650602409638554,0.7255007290307727,0.8054575399703936
imp__tic_tac_toe__seed2__clean__median__LogisticRegression,imputation_ablation,tic_tac_toe,2,0,clean,LogisticRegression,0.0,0.0,natural,noise_then_imbalance,symmetric,median,718,240,0.0299,0.6708333333333333,0.5553295986493746,0.5311456762036648,0.6100532077120272,0.1693490744148767,0.180722891566265,0.6199063771007597,0.7600790992183138
imp__tic_tac_toe__seed2__clean__median__KNN,imputation_ablation,tic_tac_toe,2,0,clean,KNN,0.0,0.0,natural,noise_then_imbalance,symmetric,median,718,240,0.0419,0.8458333333333333,0.7969841148031617,0.8157332281961363,0.8386961950018329,0.6524394463993307,0.6385542168674698,0.8572250786585834,0.8739884479193281
imp__tic_tac_toe__seed2__clean__median__RandomForest,imputation_ablation,tic_tac_toe,2,0,clean,RandomForest,0.0,0.0,natural,noise_then_imbalance,symmetric,median,718,240,0.4635,0.9291666666666668,0.8975903614457832,0.917273261826071,0.9269448218063356,0.8470481994929387,0.7951807228915663,0.9959327756887422,0.9976080036968352
imp__tic_tac_toe__seed2__clean__median__HistGradientBoosting,imputation_ablation,tic_tac_toe,2,0,clean,HistGradientBoosting,0.0,0.0,natural,noise_then_imbalance,symmetric,median,718,240,0.277,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
imp__tic_tac_toe__seed2__missing_only__median__LogisticRegression,imputation_ablation,tic_tac_toe,2,2,missing_only,LogisticRegression,0.0,0.2,natural,noise_then_imbalance,symmetric,median,718,240,0.0315,0.675,0.5471567799861868,0.5073684210526316,0.5959736842105264,0.1748582462442707,0.1325301204819277,0.6413935998772159,0.7614676392837593
imp__tic_tac_toe__seed2__missing_only__median__KNN,imputation_ablation,tic_tac_toe,2,2,missing_only,KNN,0.0,0.2,natural,noise_then_imbalance,symmetric,median,718,240,0.0458,0.6791666666666667,0.6156473025861408,0.6195573854863613,0.6659898781952307,0.2513324296879973,0.4096385542168674,0.7068528892640626,0.7925234225095685
imp__tic_tac_toe__seed2__missing_only__median__RandomForest,imputation_ablation,tic_tac_toe,2,2,missing_only,RandomForest,0.0,0.2,natural,noise_then_imbalance,symmetric,median,718,240,0.4457,0.7291666666666666,0.6709001611541708,0.6788471435923829,0.7180434036712987,0.3714116263537956,0.4819277108433735,0.7764945130841838,0.8685052768732372
imp__tic_tac_toe__seed2__missing_only__median__HistGradientBoosting,imputation_ablation,tic_tac_toe,2,2,missing_only,HistGradientBoosting,0.0,0.2,natural,noise_then_imbalance,symmetric,median,718,240,0.269,0.7291666666666666,0.6879364592126468,0.6923744355268088,0.725177147627405,0.3871328319462837,0.5542168674698795,0.8120635407873533,0.8989423773311029
imp__tic_tac_toe__seed2__noise_missing__median__LogisticRegression,imputation_ablation,tic_tac_toe,2,4,noise_missing,LogisticRegression,0.2,0.2,natural,noise_then_imbalance,symmetric,median,718,240,0.0331,0.65,0.5280484997314098,0.4914741196650186,0.5790182625365755,0.0906430936598868,0.1325301204819277,0.5869081421226306,0.6918955848156326
imp__tic_tac_toe__seed2__noise_missing__median__KNN,imputation_ablation,tic_tac_toe,2,4,noise_missing,KNN,0.2,0.2,natural,noise_then_imbalance,symmetric,median,718,240,0.0482,0.6541666666666667,0.5993784053411098,0.6018468549499311,0.6463487637664648,0.2079875844038054,0.4216867469879518,0.6358299439797406,0.7312074251758689
imp__tic_tac_toe__seed2__noise_missing__median__RandomForest,imputation_ablation,tic_tac_toe,2,4,noise_missing,RandomForest,0.2,0.2,natural,noise_then_imbalance,symmetric,median,718,240,0.4591,0.6625,0.602908449082956,0.6058314239948093,0.651913562724305,0.2192417748542811,0.4096385542168674,0.6614227611081268,0.7736443094526255
imp__tic_tac_toe__seed2__noise_missing__median__HistGradientBoosting,imputation_ablation,tic_tac_toe,2,4,noise_missing,HistGradientBoosting,0.2,0.2,natural,noise_then_imbalance,symmetric,median,718,240,0.2877,0.6625,0.619944747141432,0.6214879573200413,0.6599043010962051,0.2436101014718253,0.4819277108433735,0.6889724503107973,0.8170654625789133
imp__tic_tac_toe__seed2__missing_imbalance__median__LogisticRegression,imputation_ablation,tic_tac_toe,2,6,missing_imbalance,LogisticRegression,0.0,0.2,0.8,noise_then_imbalance,symmetric,median,586,240,0.0338,0.6541666666666667,0.5,0.3954659949622166,0.5174013434089001,0.0,0.0,0.540557132990561,0.6710600978765997
imp__tic_tac_toe__seed2__missing_imbalance__median__KNN,imputation_ablation,tic_tac_toe,2,6,missing_imbalance,KNN,0.0,0.2,0.8,noise_then_imbalance,symmetric,median,586,240,0.0484,0.6791666666666667,0.553180876371729,0.5172287677316545,0.6034403110495746,0.1920709206625832,0.144578313253012,0.6451154938224235,0.7301238981235342
imp__tic_tac_toe__seed2__missing_imbalance__median__RandomForest,imputation_ablation,tic_tac_toe,2,6,missing_imbalance,RandomForest,0.0,0.2,0.8,noise_then_imbalance,symmetric,median,586,240,0.4526,0.7291666666666666,0.619791266978743,0.6142337842182053,0.6791577025478704,0.3666489669370632,0.2650602409638554,0.7551224004297444,0.8451261763929596
imp__tic_tac_toe__seed2__missing_imbalance__median__HistGradientBoosting,imputation_ablation,tic_tac_toe,2,6,missing_imbalance,HistGradientBoosting,0.0,0.2,0.8,noise_then_imbalance,symmetric,median,586,240,0.2399,0.7375,0.6488757578083033,0.6556671449067432,0.7074246771879482,0.3800124801556577,0.3614457831325301,0.7609546466119254,0.8472371195787506
imp__tic_tac_toe__seed2__all_three__median__LogisticRegression,imputation_ablation,tic_tac_toe,2,7,all_three,LogisticRegression,0.2,0.2,0.8,noise_then_imbalance,symmetric,median,526,240,0.035,0.6541666666666667,0.5,0.3954659949622166,0.5174013434089001,0.0,0.0,0.6513698104519992,0.7723481273364668
imp__tic_tac_toe__seed2__all_three__median__KNN,imputation_ablation,tic_tac_toe,2,7,all_three,KNN,0.2,0.2,0.8,noise_then_imbalance,symmetric,median,526,240,0.0519,0.65,0.5195303507021718,0.4694736842105263,0.5648947368421052,0.0724189156536483,0.0963855421686747,0.5539099071445016,0.6839767700834003
imp__tic_tac_toe__seed2__all_three__median__RandomForest,imputation_ablation,tic_tac_toe,2,7,all_three,RandomForest,0.2,0.2,0.8,noise_then_imbalance,symmetric,median,526,240,0.4697,0.6541666666666667,0.522715064077968,0.4718841962936451,0.5675501736525359,0.0866261142416904,0.0963855421686747,0.6787660194919808,0.806521465947777
imp__tic_tac_toe__seed2__all_three__median__HistGradientBoosting,imputation_ablation,tic_tac_toe,2,7,all_three,HistGradientBoosting,0.2,0.2,0.8,noise_then_imbalance,symmetric,median,526,240,0.2159,0.6541666666666667,0.5425907451461899,0.519664343758289,0.5980357760041153,0.1225078256162797,0.180722891566265,0.6970301588519684,0.8037627859993881
imp__tic_tac_toe__seed2__clean__mean_indicator__LogisticRegression,imputation_ablation,tic_tac_toe,2,0,clean,LogisticRegression,0.0,0.0,natural,noise_then_imbalance,symmetric,mean_indicator,718,240,0.0295,0.6708333333333333,0.5553295986493746,0.5311456762036648,0.6100532077120272,0.1693490744148767,0.180722891566265,0.6199063771007597,0.7600790992183138
imp__tic_tac_toe__seed2__clean__mean_indicator__KNN,imputation_ablation,tic_tac_toe,2,0,clean,KNN,0.0,0.0,natural,noise_then_imbalance,symmetric,mean_indicator,718,240,0.0417,0.8458333333333333,0.7969841148031617,0.8157332281961363,0.8386961950018329,0.6524394463993307,0.6385542168674698,0.8572250786585834,0.8739884479193281
imp__tic_tac_toe__seed2__clean__mean_indicator__RandomForest,imputation_ablation,tic_tac_toe,2,0,clean,RandomForest,0.0,0.0,natural,noise_then_imbalance,symmetric,mean_indicator,718,240,0.4538,0.9291666666666668,0.8975903614457832,0.917273261826071,0.9269448218063356,0.8470481994929387,0.7951807228915663,0.9959327756887422,0.9976080036968352
imp__tic_tac_toe__seed2__clean__mean_indicator__HistGradientBoosting,imputation_ablation,tic_tac_toe,2,0,clean,HistGradientBoosting,0.0,0.0,natural,noise_then_imbalance,symmetric,mean_indicator,718,240,0.2707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
imp__tic_tac_toe__seed2__missing_only__mean_indicator__LogisticRegression,imputation_ablation,tic_tac_toe,2,2,missing_only,LogisticRegression,0.0,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,718,240,0.0325,0.6625,0.5432814058782902,0.5129162386309538,0.596143293828769,0.1372422188403368,0.1566265060240964,0.6218248791343719,0.7402227898844134
imp__tic_tac_toe__seed2__missing_only__mean_indicator__KNN,imputation_ablation,tic_tac_toe,2,2,missing_only,KNN,0.0,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,718,240,0.0399,0.6625,0.5858721510244801,0.5863037602945245,0.6410466897916623,0.195622073442234,0.3373493975903614,0.6320696799938608,0.7292554460378711
imp__tic_tac_toe__seed2__missing_only__mean_indicator__RandomForest,imputation_ablation,tic_tac_toe,2,2,missing_only,RandomForest,0.0,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,718,240,0.4457,0.75,0.6839843450234058,0.6948893974065599,0.7348715992880753,0.4164209112298868,0.4698795180722891,0.784398741462666,0.8626533865560979
imp__tic_tac_toe__seed2__missing_only__mean_indicator__HistGradientBoosting,imputation_ablation,tic_tac_toe,2,2,missing_only,HistGradientBoosting,0.0,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,718,240,0.3366,0.7875,0.7467193615225232,0.7553516819571866,0.7826962283384302,0.5163552771106057,0.6144578313253012,0.8159772849359219,0.8774854802426404
imp__tic_tac_toe__seed2__noise_missing__mean_indicator__LogisticRegression,imputation_ablation,tic_tac_toe,2,4,noise_missing,LogisticRegression,0.2,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,718,240,0.0352,0.6416666666666667,0.5415547540480393,0.5274292517629819,0.5990696644991911,0.1071542132633424,0.216867469879518,0.5958867316399356,0.716962670753969
imp__tic_tac_toe__seed2__noise_missing__mean_indicator__KNN,imputation_ablation,tic_tac_toe,2,4,noise_missing,KNN,0.2,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,718,240,0.0447,0.6583333333333333,0.6167600337656358,0.6179827626368506,0.6562640732976163,0.2363668656730823,0.4819277108433735,0.6299209577162151,0.7261165931572677
imp__tic_tac_toe__seed2__noise_missing__mean_indicator__RandomForest,imputation_ablation,tic_tac_toe,2,4,noise_missing,RandomForest,0.2,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,718,240,0.4621,0.75,0.7038600260916277,0.711168164313222,0.7438222079589216,0.4284778172461115,0.5542168674698795,0.7675926636482235,0.8492569020955569
imp__tic_tac_toe__seed2__noise_missing__mean_indicator__HistGradientBoosting,imputation_ablation,tic_tac_toe,2,4,noise_missing,HistGradientBoosting,0.2,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,718,240,0.2948,0.7041666666666667,0.6659887959481237,0.6682178391323819,0.7018914244176613,0.337126455203812,0.5421686746987951,0.7654055713299056,0.8534533689702637
imp__tic_tac_toe__seed2__missing_imbalance__mean_indicator__LogisticRegression,imputation_ablation,tic_tac_toe,2,6,missing_imbalance,LogisticRegression,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,586,240,0.0325,0.6541666666666667,0.502839383009746,0.4067014147431124,0.5248461156614544,0.0297125120576864,0.0120481927710843,0.551761184866856,0.6965041999087582
imp__tic_tac_toe__seed2__missing_imbalance__mean_indicator__KNN,imputation_ablation,tic_tac_toe,2,6,missing_imbalance,KNN,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,586,240,0.0456,0.65,0.5110122016729338,0.4443831992062617,0.5485999338551427,0.05009321901824,0.0602409638554216,0.5617373954416391,0.6865436274164004
imp__tic_tac_toe__seed2__missing_imbalance__mean_indicator__RandomForest,imputation_ablation,tic_tac_toe,2,6,missing_imbalance,RandomForest,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,586,240,0.4468,0.6791666666666667,0.538983961322999,0.4779513545580384,0.5778837914442028,0.2065931176879859,0.0843373493975903,0.8026245107819815,0.8651374089110052
imp__tic_tac_toe__seed2__missing_imbalance__mean_indicator__HistGradientBoosting,imputation_ablation,tic_tac_toe,2,6,missing_imbalance,HistGradientBoosting,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,586,240,0.2433,0.7583333333333333,0.6591205586677922,0.6663790624101237,0.7203839516824849,0.4513268520648454,0.3373493975903614,0.8321694420996086,0.8975144533773274
imp__tic_tac_toe__seed2__all_three__mean_indicator__LogisticRegression,imputation_ablation,tic_tac_toe,2,7,all_three,LogisticRegression,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,526,240,0.0352,0.65,0.4968152866242038,0.3939393939393939,0.5154040404040404,-0.0470316558747263,0.0,0.6223620597037832,0.7486041389270299
imp__tic_tac_toe__seed2__all_three__mean_indicator__KNN,imputation_ablation,tic_tac_toe,2,7,all_three,KNN,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,526,240,0.0461,0.6541666666666667,0.522715064077968,0.4718841962936451,0.5675501736525359,0.0866261142416904,0.0963855421686747,0.5252858568030082,0.665397561800819
imp__tic_tac_toe__seed2__all_three__mean_indicator__RandomForest,imputation_ablation,tic_tac_toe,2,7,all_three,RandomForest,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,526,240,0.4533,0.6625,0.5205663418003224,0.4508319444052092,0.5559556767140315,0.1089900699613784,0.0602409638554216,0.6804159312408871,0.8040321491004472
imp__tic_tac_toe__seed2__all_three__mean_indicator__HistGradientBoosting,imputation_ablation,tic_tac_toe,2,7,all_three,HistGradientBoosting,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,526,240,0.2318,0.6458333333333334,0.5390607014043435,0.5196722469449742,0.5955740387558569,0.1065579451194587,0.1927710843373494,0.6745453150180339,0.8031600054313
imp__tic_tac_toe__seed3__clean__mean__LogisticRegression,imputation_ablation,tic_tac_toe,3,0,clean,LogisticRegression,0.0,0.0,natural,noise_then_imbalance,symmetric,mean,718,240,0.0301,0.6583333333333333,0.562811756580462,0.5541862993838347,0.6206249244895493,0.1587600914698471,0.253012048192771,0.585219860333052,0.7335265208068205
imp__tic_tac_toe__seed3__clean__mean__KNN,imputation_ablation,tic_tac_toe,3,0,clean,KNN,0.0,0.0,natural,noise_then_imbalance,symmetric,mean,718,240,0.041,0.825,0.7526667178267209,0.7762784090909092,0.8084694602272727,0.6158051893251325,0.5180722891566265,0.7933389609392987,0.8205992016207835
imp__tic_tac_toe__seed3__clean__mean__RandomForest,imputation_ablation,tic_tac_toe,3,0,clean,RandomForest,0.0,0.0,natural,noise_then_imbalance,symmetric,mean,718,240,0.4498,0.9375,0.9124779372266134,0.928044612340349,0.9360871259818913,0.8632689314057561,0.8313253012048193,0.9953188550379864,0.9974341205531146
imp__tic_tac_toe__seed3__clean__mean__HistGradientBoosting,imputation_ablation,tic_tac_toe,3,0,clean,HistGradientBoosting,0.0,0.0,natural,noise_then_imbalance,symmetric,mean,718,240,0.2648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
imp__tic_tac_toe__seed3__missing_only__mean__LogisticRegression,imputation_ablation,tic_tac_toe,3,2,missing_only,LogisticRegression,0.0,0.2,natural,noise_then_imbalance,symmetric,mean,718,240,0.0308,0.6583333333333333,0.5457754585219861,0.5225155279503105,0.6010351966873706,0.1336015032320745,0.180722891566265,0.5882894635868314,0.7282131095109343
imp__tic_tac_toe__seed3__missing_only__mean__KNN,imputation_ablation,tic_tac_toe,3,2,missing_only,KNN,0.0,0.2,natural,noise_then_imbalance,symmetric,mean,718,240,0.0458,0.6791666666666667,0.6014503875374109,0.6032206119162641,0.6567444981213097,0.2342566789274497,0.3493975903614458,0.6954186171437342,0.7733202053221238
imp__tic_tac_toe__seed3__missing_only__mean__RandomForest,imputation_ablation,tic_tac_toe,3,2,missing_only,RandomForest,0.0,0.2,natural,noise_then_imbalance,symmetric,mean,718,240,0.4458,0.7791666666666667,0.7233136367124549,0.7360502998485194,0.768943198245869,0.4905940023312796,0.5421686746987951,0.8434118640165759,0.9007078672714383
imp__tic_tac_toe__seed3__missing_only__mean__HistGradientBoosting,imputation_ablation,tic_tac_toe,3,2,missing_only,HistGradientBoosting,0.0,0.2,natural,noise_then_imbalance,symmetric,mean,718,240,0.2698,0.8083333333333333,0.771161077430742,0.7800972034100868,0.8043934082277641,0.5651629615709113,0.6506024096385542,0.852735783899931,0.8888471998430157
imp__tic_tac_toe__seed3__noise_missing__mean__LogisticRegression,imputation_ablation,tic_tac_toe,3,4,noise_missing,LogisticRegression,0.2,0.2,natural,noise_then_imbalance,symmetric,mean,718,240,0.034,0.6083333333333333,0.5359527281098918,0.5337301587301587,0.5912367724867724,0.0785523687062071,0.3012048192771084,0.5786969534187706,0.7081419881689796
imp__tic_tac_toe__seed3__noise_missing__mean__KNN,imputation_ablation,tic_tac_toe,3,4,noise_missing,KNN,0.2,0.2,natural,noise_then_imbalance,symmetric,mean,718,240,0.0524,0.6083333333333333,0.5785434732560817,0.5762902862294343,0.6122173390428968,0.1539980210243487,0.4819277108433735,0.6141125009592511,0.7233033347202147
imp__tic_tac_toe__seed3__noise_missing__mean__RandomForest,imputation_ablation,tic_tac_toe,3,4,noise_missing,RandomForest,0.2,0.2,natural,noise_then_imbalance,symmetric,mean,718,240,0.4418,0.7333333333333333,0.691121172588443,0.6961063627730295,0.7289015511237733,0.3951918719366905,0.5542168674698795,0.7538945591282326,0.8343594275631596
imp__tic_tac_toe__seed3__noise_missing__mean__HistGradientBoosting,imputation_ablation,tic_tac_toe,3,4,noise_missing,HistGradientBoosting,0.2,0.2,natural,noise_then_imbalance,symmetric,mean,718,240,0.2729,0.675,0.6351776532883124,0.636617749825297,0.6730316794782205,0.2736511560191486,0.5060240963855421,0.7424602870079041,0.8412069510914855
imp__tic_tac_toe__seed3__missing_imbalance__mean__LogisticRegression,imputation_ablation,tic_tac_toe,3,6,missing_imbalance,LogisticRegression,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,586,240,0.0333,0.6541666666666667,0.508518149029238,0.4275697577516595,0.538617249537822,0.0519015763212526,0.036144578313253,0.5845291996009515,0.748850683503951
imp__tic_tac_toe__seed3__missing_imbalance__mean__KNN,imputation_ablation,tic_tac_toe,3,6,missing_imbalance,KNN,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,586,240,0.0461,0.6958333333333333,0.5744378789041517,0.5488140918338441,0.6282259449065609,0.2562043618552599,0.180722891566265,0.6613460210267823,0.7432793232909654
imp__tic_tac_toe__seed3__missing_imbalance__mean__RandomForest,imputation_ablation,tic_tac_toe,3,6,missing_imbalance,RandomForest,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,586,240,0.4497,0.7375,0.6233213107205894,0.616,0.6826000000000001,0.4065532271984122,0.253012048192771,0.8371959174276724,0.9032293170823744
imp__tic_tac_toe__seed3__missing_imbalance__mean__HistGradientBoosting,imputation_ablation,tic_tac_toe,3,6,missing_imbalance,HistGradientBoosting,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,586,240,0.2424,0.7666666666666667,0.6683293684291305,0.6778832326718436,0.7300258843830889,0.4774465637830906,0.3493975903614458,0.8691581613076511,0.9256324831464348
imp__tic_tac_toe__seed3__all_three__mean__LogisticRegression,imputation_ablation,tic_tac_toe,3,7,all_three,LogisticRegression,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean,529,240,0.0365,0.6541666666666667,0.5,0.3954659949622166,0.5174013434089001,0.0,0.0,0.5193001304581383,0.6872733102460854
imp__tic_tac_toe__seed3__all_three__mean__KNN,imputation_ablation,tic_tac_toe,3,7,all_three,KNN,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean,529,240,0.0504,0.6416666666666667,0.5103215409408334,0.4568421052631579,0.5545350877192982,0.0382724721234408,0.0843373493975903,0.5414012738853504,0.6789008385104602
imp__tic_tac_toe__seed3__all_three__mean__RandomForest,imputation_ablation,tic_tac_toe,3,7,all_three,RandomForest,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean,529,240,0.4447,0.6458333333333334,0.4936305732484076,0.3924050632911392,0.5133966244725738,-0.0666523919131886,0.0,0.619791266978743,0.7508403631023459
imp__tic_tac_toe__seed3__all_three__mean__HistGradientBoosting,imputation_ablation,tic_tac_toe,3,7,all_three,HistGradientBoosting,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean,529,240,0.2327,0.6666666666666666,0.5436267362443404,0.5090016366612111,0.5947899618112384,0.1468722971564828,0.144578313253012,0.6510628501266211,0.7895988913305596
imp__tic_tac_toe__seed3__clean__median__LogisticRegression,imputation_ablation,tic_tac_toe,3,0,clean,LogisticRegression,0.0,0.0,natural,noise_then_imbalance,symmetric,median,718,240,0.0302,0.6583333333333333,0.562811756580462,0.5541862993838347,0.6206249244895493,0.1587600914698471,0.253012048192771,0.585219860333052,0.7335265208068205
imp__tic_tac_toe__seed3__clean__median__KNN,imputation_ablation,tic_tac_toe,3,0,clean,KNN,0.0,0.0,natural,noise_then_imbalance,symmetric,median,718,240,0.0412,0.825,0.7526667178267209,0.7762784090909092,0.8084694602272727,0.6158051893251325,0.5180722891566265,0.7933389609392987,0.8205992016207835
imp__tic_tac_toe__seed3__clean__median__RandomForest,imputation_ablation,tic_tac_toe,3,0,clean,RandomForest,0.0,0.0,natural,noise_then_imbalance,symmetric,median,718,240,0.4461,0.9375,0.9124779372266134,0.928044612340349,0.9360871259818913,0.8632689314057561,0.8313253012048193,0.9953188550379864,0.9974341205531146
imp__tic_tac_toe__seed3__clean__median__HistGradientBoosting,imputation_ablation,tic_tac_toe,3,0,clean,HistGradientBoosting,0.0,0.0,natural,noise_then_imbalance,symmetric,median,718,240,0.2664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
imp__tic_tac_toe__seed3__missing_only__median__LogisticRegression,imputation_ablation,tic_tac_toe,3,2,missing_only,LogisticRegression,0.0,0.2,natural,noise_then_imbalance,symmetric,median,718,240,0.034,0.6583333333333333,0.5457754585219861,0.5225155279503105,0.6010351966873706,0.1336015032320745,0.180722891566265,0.5966925024940526,0.7323506248669083
imp__tic_tac_toe__seed3__missing_only__median__KNN,imputation_ablation,tic_tac_toe,3,2,missing_only,KNN,0.0,0.2,natural,noise_then_imbalance,symmetric,median,718,240,0.0488,0.6583333333333333,0.594044969687668,0.5964235911738167,0.6451610477674787,0.2033281601835012,0.3855421686746988,0.6776916583531578,0.7677625856986343
imp__tic_tac_toe__seed3__missing_only__median__RandomForest,imputation_ablation,tic_tac_toe,3,2,missing_only,RandomForest,0.0,0.2,natural,noise_then_imbalance,symmetric,median,718,240,0.4474,0.7125,0.6666794566802241,0.6712655086848636,0.7071637717121587,0.3460031519899585,0.5180722891566265,0.7538561890875606,0.8526136307144861
imp__tic_tac_toe__seed3__missing_only__median__HistGradientBoosting,imputation_ablation,tic_tac_toe,3,2,missing_only,HistGradientBoosting,0.0,0.2,natural,noise_then_imbalance,symmetric,median,718,240,0.264,0.7333333333333333,0.691121172588443,0.6961063627730295,0.7289015511237733,0.3951918719366905,0.5542168674698795,0.7999769779755965,0.8929904044980546
